"order_id","ship_mode","sales_customer_id","sales_product_id","customer_name","age","city","product_name","category"
"CA-2017-107958","First Class","AH-10120","OFF-BI-10001787","Adrian Hane",27,"Tucson","Wilson Jones Four-Pocket Poly Binders","Office Supplies"
"CA-2017-151799","Standard Class","BF-11170","TEC-CO-10002313","Ben Ferrer",19,"Los Angeles","Canon PC1080F Personal Copier","Technology"
"CA-2017-151799","Standard Class","BF-11170","OFF-ST-10002790","Ben Ferrer",19,"Los Angeles","Safco Industrial Shelving","Office Supplies"
"CA-2017-151799","Standard Class","BF-11170","OFF-SU-10001664","Ben Ferrer",19,"Los Angeles","Acme Office Executive Series Stainless Steel Trimmers","Office Supplies"
"CA-2017-151799","Standard Class","BF-11170","OFF-FA-10001332","Ben Ferrer",19,"Los Angeles","Acco Bankers Clasps  5 3/4-Long","Office Supplies"
"CA-2017-151799","Standard Class","BF-11170","FUR-TA-10003473","Ben Ferrer",19,"Los Angeles","Bretford Rectangular Conference Table Tops","Furniture"
"CA-2016-114601","Standard Class","AA-10480","OFF-PA-10000605","Andrew Allen",50,"Concord","Xerox 1950","Office Supplies"
"CA-2016-114601","Standard Class","AA-10480","TEC-PH-10002170","Andrew Allen",50,"Concord","ClearSounds CSC500 Amplified Spirit Phone Corded phone","Technology"
"CA-2016-114601","Standard Class","AA-10480","FUR-TA-10004147","Andrew Allen",50,"Concord","Hon 4060 Series Tables","Furniture"
"CA-2016-114601","Standard Class","AA-10480","TEC-AC-10003911","Andrew Allen",50,"Concord","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","Technology"
"CA-2016-114601","Standard Class","AA-10480","OFF-AR-10002578","Andrew Allen",50,"Concord","Newell 335","Office Supplies"
"CA-2017-100237","Standard Class","SV-20815","OFF-AR-10001761","Stuart Van",42,"Houston","Avery Hi-Liter Smear-Safe Highlighters","Office Supplies"
"CA-2014-139542","Standard Class","EH-14185","TEC-AC-10001553","Evan Henry",31,"Decatur","Memorex 25GB 6X Branded Blu-Ray Recordable Disc  15/Pack","Technology"
"CA-2014-139542","Standard Class","EH-14185","OFF-BI-10000309","Evan Henry",31,"Decatur","GBC Twin Loop Wire Binding Elements  9/16 Spine  Black","Office Supplies"
"US-2015-142811","Standard Class","JL-15850","TEC-PH-10003095","John Lucas",70,"Philadelphia","Samsung HM1900 Bluetooth Headset","Technology"
"CA-2017-139353","Second Class","JM-15250","FUR-FU-10001876","Janet Martin",62,"Charlotte","Computer Room Manger  14","Furniture"
"CA-2017-139353","Second Class","JM-15250","OFF-ST-10001522","Janet Martin",62,"Charlotte","Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","Office Supplies"
"CA-2017-139353","Second Class","JM-15250","OFF-PA-10000300","Janet Martin",62,"Charlotte","Xerox 1936","Office Supplies"
"CA-2014-150203","First Class","JB-15925","OFF-AP-10001469","Joni Blumstein",25,"Dublin","Fellowes 8 Outlet Superior Workstation Surge Protector","Office Supplies"
"US-2017-101518","Standard Class","PB-19105","TEC-AC-10001553","Peter Buhler",32,"Evanston","Memorex 25GB 6X Branded Blu-Ray Recordable Disc  15/Pack","Technology"
"CA-2015-149636","Standard Class","SP-20620","OFF-PA-10004041","Stefania Perrino",32,"Philadelphia","Its Hot Message Books with Stickers  2 3/4 x 5","Office Supplies"
"CA-2015-149636","Standard Class","SP-20620","OFF-BI-10002764","Stefania Perrino",32,"Philadelphia","Recycled Pressboard Report Cover with Reinforced Top Hinge","Office Supplies"
"US-2017-146213","Standard Class","MC-17605","TEC-AC-10001114","Matt Connell",49,"Detroit","Microsoft Wireless Mobile Mouse 4000","Technology"
"CA-2015-108588","Standard Class","BG-11695","OFF-AR-10001615","Brooke Gillingham",46,"Cincinnati","Newell 34","Office Supplies"
"CA-2015-108588","Standard Class","BG-11695","OFF-EN-10000461","Brooke Gillingham",46,"Cincinnati","#10- 4 1/8 x 9 1/2 Recycled Envelopes","Office Supplies"
"CA-2015-108588","Standard Class","BG-11695","OFF-BI-10004506","Brooke Gillingham",46,"Cincinnati","Wilson Jones data.warehouse D-Ring Binders with DublLock","Office Supplies"
"US-2017-138086","Standard Class","JO-15550","OFF-AP-10000027","Jesus Ocampo",58,"Chester","Hoover Commercial SteamVac","Office Supplies"
"CA-2015-139374","Standard Class","AR-10345","FUR-CH-10003981","Alex Russell",38,"Lawrence","Global Commerce Series Low-Back Swivel/Tilt Chairs","Furniture"
"CA-2016-113978","Standard Class","TS-21505","OFF-AP-10003849","Tony Sayre",32,"Columbia","Hoover Shoulder Vac Commercial Portable Vacuum","Office Supplies"
"CA-2016-113978","Standard Class","TS-21505","OFF-ST-10004963","Tony Sayre",32,"Columbia","Eldon Gobal File Keepers","Office Supplies"
"CA-2016-113978","Standard Class","TS-21505","OFF-ST-10002574","Tony Sayre",32,"Columbia","SAFCO Commercial Wire Shelving  Black","Office Supplies"
"US-2015-150231","Second Class","JK-15640","OFF-AR-10001761","Jim Kriz",31,"New York City","Avery Hi-Liter Smear-Safe Highlighters","Office Supplies"
"CA-2016-106915","Standard Class","GA-14515","OFF-AR-10000716","George Ashbrook",42,"San Francisco","DIXON Ticonderoga Erasable Checking Pencils","Office Supplies"
"US-2016-109260","Standard Class","TN-21040","TEC-AC-10002637","Tanja Norvell",37,"Phoenix","Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)","Technology"
"CA-2017-104850","Standard Class","TW-21025","FUR-CH-10003774","Tamara Willingham",61,"Scottsdale","Global Wood Trimmed Managers Task Chair  Khaki","Furniture"
"CA-2017-140508","First Class","PA-19060","OFF-EN-10000927","Pete Armstrong",31,"Orland Park","Jet-Pak Recycled Peel N Seal Padded Mailers","Office Supplies"
"CA-2017-143294","Standard Class","JD-15790","OFF-PA-10000743","John Dryer",26,"Coppell","Xerox 1977","Office Supplies"
"CA-2016-165673","Second Class","MN-17935","OFF-PA-10000697","Michael Nguyen",41,"Dallas","TOPS Voice Message Log Book  Flash Format","Office Supplies"
"CA-2017-134418","Standard Class","GM-14500","OFF-AR-10004441","Gene McClure",41,"Providence","BIC Brite Liner Highlighters","Office Supplies"
"US-2016-106313","Standard Class","DG-13300","OFF-PA-10001870","Deirdre Greer",60,"Philadelphia","Xerox 202","Office Supplies"
"CA-2014-105872","Standard Class","JG-15160","OFF-BI-10003684","James Galang",37,"Los Angeles","Wilson Jones Legal Size Ring Binders","Office Supplies"
"CA-2017-108287","First Class","AG-10330","OFF-AR-10001315","Alex Grayson",51,"Stockton","Newell 310","Office Supplies"
"CA-2017-141103","Standard Class","JF-15355","TEC-PH-10003589","Jay Fein",70,"Austin","invisibleSHIELD by ZAGG Smudge-Free Screen Protector","Technology"
"CA-2014-154781","Standard Class","SC-20680","OFF-PA-10001609","Steve Carroll",31,"Columbus","Tops Wirebound Message Log Books","Office Supplies"
"CA-2014-154781","Standard Class","SC-20680","TEC-AC-10000474","Steve Carroll",31,"Columbus","Kensington Expert Mouse Optical USB Trackball for PC or Mac","Technology"
"CA-2015-147816","Second Class","CM-11935","TEC-PH-10003095","Carlos Meador",56,"Fayetteville","Samsung HM1900 Bluetooth Headset","Technology"
"CA-2017-105326","Standard Class","KT-16480","OFF-PA-10001639","Kean Thornton",51,"Buffalo","Xerox 203","Office Supplies"
"CA-2016-133613","Standard Class","CP-12340","OFF-BI-10002003","Christine Phan",38,"New York City","Ibico Presentation Index for Binding Systems","Office Supplies"
"CA-2016-133613","Standard Class","CP-12340","TEC-PH-10004539","Christine Phan",38,"New York City","Wireless Extenders zBoost YX545 SOHO Signal Booster","Technology"
"CA-2016-133613","Standard Class","CP-12340","OFF-AR-10003829","Christine Phan",38,"New York City","Newell 35","Office Supplies"
"CA-2015-109113","Standard Class","EK-13795","TEC-AC-10004761","Eileen Kiefer",25,"Santa Ana","Maxell 4.7GB DVD+RW 3/Pack","Technology"
"CA-2015-156153","Second Class","CW-11905","OFF-FA-10003472","Carl Weiss",31,"Huntsville","Bagged Rubber Bands","Office Supplies"
"CA-2015-133242","Standard Class","KH-16510","FUR-FU-10003464","Keith Herrera",27,"San Francisco","Seth Thomas 8 1/2 Cubicle Clock","Furniture"
"CA-2015-133242","Standard Class","KH-16510","OFF-ST-10003716","Keith Herrera",27,"San Francisco","Tennsco Double-Tier Lockers","Office Supplies"
"CA-2015-133242","Standard Class","KH-16510","OFF-BI-10004002","Keith Herrera",27,"San Francisco","Wilson Jones International Size A4 Ring Binders","Office Supplies"
"CA-2015-133242","Standard Class","KH-16510","TEC-PH-10002496","Keith Herrera",27,"San Francisco","Cisco SPA301","Technology"
"CA-2015-133242","Standard Class","KH-16510","OFF-BI-10004826","Keith Herrera",27,"San Francisco","JM Magazine Binder","Office Supplies"
"CA-2015-158323","First Class","AB-10600","FUR-FU-10001546","Ann Blume",34,"Tucson","Dana Swing-Arm Lamps","Furniture"
"CA-2015-161795","Second Class","AH-10075","OFF-AR-10001919","Adam Hart",21,"New York City","OIC #2 Pencils  Medium Soft","Office Supplies"
"CA-2017-100902","Standard Class","CK-12595","OFF-PA-10002558","Clytie Kelty",60,"Grove City","Xerox 1938","Office Supplies"
"CA-2017-100902","Standard Class","CK-12595","TEC-AC-10003174","Clytie Kelty",60,"Grove City","Plantronics S12 Corded Telephone Headset System","Technology"
"CA-2017-112844","Second Class","SP-20620","TEC-PH-10003988","Stefania Perrino",32,"Philadelphia","LF Elite 3D Dazzle Designer Hard Case Cover  Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","Technology"
"CA-2017-112844","Second Class","SP-20620","FUR-FU-10004845","Stefania Perrino",32,"Philadelphia","Deflect-o EconoMat Nonstudded  No Bevel Mat","Furniture"
"CA-2016-158925","Standard Class","JP-15460","OFF-PA-10003072","Jennifer Patt",69,"Oceanside","Eureka Recycled Copy Paper 8 1/2 x 11  Ream","Office Supplies"
"CA-2014-155390","Standard Class","BG-11035","OFF-PA-10003641","Barry Gonzalez",57,"Monroe","Xerox 1909","Office Supplies"
"CA-2017-123071","First Class","CC-12550","OFF-PA-10003729","Clay Cheatham",42,"San Francisco","Xerox 1998","Office Supplies"
"CA-2017-156391","First Class","SL-20155","OFF-AR-10003251","Sara Luxemburg",55,"Jacksonville","Prang Drawing Pencil Set","Office Supplies"
"CA-2015-103093","Standard Class","FO-14305","OFF-EN-10003286","Frank Olsen",22,"New York City","Staple envelope","Office Supplies"
"US-2017-118941","Same Day","BB-11545","OFF-AR-10004078","Brenda Bowman",60,"Houston","Newell 312","Office Supplies"
"US-2017-118941","Same Day","BB-11545","FUR-CH-10002331","Brenda Bowman",60,"Houston","Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","Furniture"
"US-2017-118941","Same Day","BB-11545","OFF-AR-10001953","Brenda Bowman",60,"Houston","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","Office Supplies"
"CA-2015-169299","First Class","DO-13435","OFF-AR-10002053","Denny Ordway",25,"Pembroke Pines","Premium Writing Pencils  Soft  #2 by Central Association for the Blind","Office Supplies"
"CA-2017-154088","Standard Class","LB-16735","OFF-PA-10003651","Larry Blacks",65,"Fort Worth","Xerox 1968","Office Supplies"
"CA-2016-155978","Same Day","TS-21205","TEC-PH-10002885","Thomas Seio",21,"Hackensack","Apple iPhone 5","Technology"
"CA-2016-155978","Same Day","TS-21205","OFF-AP-10002892","Thomas Seio",21,"Hackensack","Belkin F5C206VTEL 6 Outlet Surge","Office Supplies"
"CA-2016-108196","Standard Class","CS-12505","OFF-BI-10000545","Cindy Stewart",41,"Thomasville","GBC Ibimaster 500 Manual ProClick Binding System","Office Supplies"
"CA-2016-108196","Standard Class","CS-12505","TEC-MA-10000418","Cindy Stewart",41,"Thomasville","Cubify CubeX 3D Printer Double Head Print","Technology"
"CA-2016-108196","Standard Class","CS-12505","TEC-AC-10000926","Cindy Stewart",41,"Thomasville","NETGEAR RangeMax WNR1000 Wireless Router","Technology"
"CA-2016-152800","First Class","SP-20920","OFF-EN-10001509","Susan Pistek",37,"Los Angeles","Poly String Tie Envelopes","Office Supplies"
"CA-2014-166961","Standard Class","CD-12790","OFF-AP-10001366","Cynthia Delaney",70,"San Diego","Staple holder","Office Supplies"
"CA-2014-166961","Standard Class","CD-12790","OFF-FA-10003485","Cynthia Delaney",70,"San Diego","Staples","Office Supplies"
"CA-2014-166961","Standard Class","CD-12790","OFF-ST-10004507","Cynthia Delaney",70,"San Diego","Advantus Rolling Storage Box","Office Supplies"
"CA-2014-166961","Standard Class","CD-12790","OFF-BI-10002353","Cynthia Delaney",70,"San Diego","GBC VeloBind Cover Sets","Office Supplies"
"CA-2016-139381","Standard Class","RF-19840","OFF-AP-10001271","Roy Franzosisch",57,"New York City","Eureka The Boss Cordless Rechargeable Stick Vac","Office Supplies"
"CA-2016-139381","Standard Class","RF-19840","TEC-PH-10004924","Roy Franzosisch",57,"New York City","SKILCRAFT Telephone Shoulder Rest  2 x 6.5 x 2.5  Black","Technology"
"CA-2015-132136","Standard Class","FO-14305","OFF-BI-10002706","Frank Olsen",22,"New York City","Avery Premier Heavy-Duty Binder with Round Locking Rings","Office Supplies"
"CA-2016-162236","Second Class","ER-13855","OFF-ST-10003442","Elpida Rittenbach",56,"Saint Paul","Eldon Portable Mobile Manager","Office Supplies"
"CA-2016-162236","Second Class","ER-13855","FUR-TA-10002533","Elpida Rittenbach",56,"Saint Paul","BPI Conference Tables","Furniture"
"CA-2016-162236","Second Class","ER-13855","OFF-SU-10003505","Elpida Rittenbach",56,"Saint Paul","Premier Electric Letter Opener","Office Supplies"
"US-2014-111353","Standard Class","PB-19150","OFF-LA-10002762","Philip Brown",30,"Los Angeles","Avery 485","Office Supplies"
"US-2016-117037","First Class","LW-17215","OFF-BI-10000279","Luke Weiss",60,"Pasadena","Acco Recycled 2 Capacity Laser Printer Hanging Data Binders","Office Supplies"
"US-2016-117037","First Class","LW-17215","OFF-FA-10000936","Luke Weiss",60,"Pasadena","Acco Hot Clips Clips to Go","Office Supplies"
"US-2016-117037","First Class","LW-17215","FUR-FU-10004973","Luke Weiss",60,"Pasadena","Flat Face Poster Frame","Furniture"
"US-2016-117037","First Class","LW-17215","OFF-PA-10000791","Luke Weiss",60,"Pasadena","Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  200 Sets per Book","Office Supplies"
"CA-2017-160801","Same Day","FG-14260","OFF-BI-10001132","Frank Gastineau",67,"San Francisco","Acco PRESSTEX Data Binder with Storage Hooks  Dark Blue  9 1/2 X 11","Office Supplies"
"CA-2016-108364","Standard Class","BP-11050","OFF-BI-10002012","Barry Pond",65,"Cranston","Wilson Jones Easy Flow II Sheet Lifters","Office Supplies"
"CA-2017-169362","First Class","SP-20860","TEC-AC-10001383","Sung Pak",38,"Philadelphia","Logitech Wireless Touch Keyboard K400","Technology"
"CA-2015-127481","Second Class","JD-15895","OFF-PA-10002036","Jonathan Doherty",57,"Philadelphia","Xerox 1930","Office Supplies"
"CA-2015-127481","Second Class","JD-15895","OFF-PA-10002377","Jonathan Doherty",57,"Philadelphia","Xerox 1916","Office Supplies"
"CA-2015-112711","Standard Class","FM-14380","TEC-PH-10000526","Fred McMath",30,"Aurora","Vtech CS6719","Technology"
"US-2015-145121","Standard Class","MP-17965","OFF-BI-10001078","Michael Paige",18,"Lawrence","Acco PRESSTEX Data Binder with Storage Hooks  Dark Blue  14 7/8 X 11","Office Supplies"
"CA-2017-166184","First Class","HR-14830","OFF-EN-10004483","Harold Ryan",69,"Seattle","#10 White Business Envelopes 4 1/8 x 9 1/2","Office Supplies"
"CA-2017-166184","First Class","HR-14830","TEC-PH-10002624","Harold Ryan",69,"Seattle","Samsung Galaxy S4 Mini","Technology"
"CA-2017-166184","First Class","HR-14830","FUR-CH-10003396","Harold Ryan",69,"Seattle","Global Deluxe Steno Chair","Furniture"
"CA-2017-157413","Standard Class","BW-11065","OFF-ST-10002756","Barry Weirich",30,"Raleigh","Tennsco Stur-D-Stor Boltless Shelving  5 Shelves  24 Deep  Sand","Office Supplies"
"CA-2014-143637","Second Class","MS-17710","FUR-FU-10002813","Maurice Satty",46,"Mesa","DAX Contemporary Wood Frame with Silver Metal Mat  Desktop  11 x 14 Size","Furniture"
"CA-2015-102260","Standard Class","SJ-20125","OFF-LA-10003714","Sanjit Jacobs",38,"New Brunswick","Avery 510","Office Supplies"
"CA-2015-102260","Standard Class","SJ-20125","OFF-ST-10003716","Sanjit Jacobs",38,"New Brunswick","Tennsco Double-Tier Lockers","Office Supplies"
"CA-2015-102260","Standard Class","SJ-20125","OFF-ST-10002289","Sanjit Jacobs",38,"New Brunswick","Safco Wire Cube Shelving System  For Use as 4 or 5 14 Cubes  Black","Office Supplies"
"CA-2015-102260","Standard Class","SJ-20125","OFF-AR-10001315","Sanjit Jacobs",38,"New Brunswick","Newell 310","Office Supplies"
"CA-2015-102260","Standard Class","SJ-20125","OFF-BI-10000042","Sanjit Jacobs",38,"New Brunswick","Pressboard Data Binder  Crimson  12 X 8 1/2","Office Supplies"
"US-2016-137295","Standard Class","VS-21820","OFF-BI-10004236","Vivek Sundaresam",22,"Los Angeles","XtraLife ClearVue Slant-D Ring Binder  White  3","Office Supplies"
"US-2016-137295","Standard Class","VS-21820","OFF-AR-10001955","Vivek Sundaresam",22,"Los Angeles","Newell 319","Office Supplies"
"US-2016-137295","Standard Class","VS-21820","TEC-PH-10004080","Vivek Sundaresam",22,"Los Angeles","Avaya 5410 Digital phone","Technology"
"CA-2016-134334","First Class","DK-13090","OFF-PA-10000791","Dave Kipp",24,"Seattle","Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  200 Sets per Book","Office Supplies"
"CA-2016-134334","First Class","DK-13090","OFF-AR-10001770","Dave Kipp",24,"Seattle","Economy #2 Pencils","Office Supplies"
"CA-2016-134334","First Class","DK-13090","FUR-TA-10002356","Dave Kipp",24,"Seattle","Bevis Boat-Shaped Conference Table","Furniture"
"CA-2016-134334","First Class","DK-13090","FUR-FU-10003274","Dave Kipp",24,"Seattle","Regeneration Desk Collection","Furniture"
"US-2017-109316","First Class","MG-17680","FUR-BO-10004834","Maureen Gastineau",26,"Newark","Riverside Palais Royal Lawyers Bookcase  Royale Cherry Finish","Furniture"
"US-2017-109316","First Class","MG-17680","TEC-PH-10000307","Maureen Gastineau",26,"Newark","Shocksock Galaxy S4 Armband","Technology"
"CA-2016-138478","Second Class","DP-13390","OFF-AR-10002240","Dennis Pardue",44,"Peoria","Panasonic KP-150 Electric Pencil Sharpener","Office Supplies"
"CA-2016-138478","Second Class","DP-13390","OFF-PA-10001801","Dennis Pardue",44,"Peoria","Xerox 193","Office Supplies"
"CA-2016-138478","Second Class","DP-13390","OFF-BI-10001120","Dennis Pardue",44,"Peoria","Ibico EPK-21 Electric Binding System","Office Supplies"
"CA-2017-150469","Standard Class","CJ-12010","OFF-FA-10000611","Caroline Jumper",64,"Huntington Beach","Binder Clips by OIC","Office Supplies"
"CA-2017-152436","Second Class","CW-11905","OFF-ST-10000036","Carl Weiss",31,"Huntsville","Recycled Data-Pak for Archival Bound Computer Printouts  12-1/2 x 12-1/2 x 16","Office Supplies"
"CA-2016-169334","Second Class","GW-14605","OFF-ST-10004950","Giulietta Weimer",49,"Seattle","Acco Perma 3000 Stacking Storage Drawers","Office Supplies"
"US-2014-115413","Standard Class","PP-18955","OFF-AR-10003770","Paul Prost",44,"Smyrna","Newell 340","Office Supplies"
"US-2014-115413","Standard Class","PP-18955","TEC-AC-10002800","Paul Prost",44,"Smyrna","Plantronics Audio 478 Stereo USB Headset","Technology"
"CA-2014-125150","Standard Class","PW-19030","FUR-CH-10002439","Pauline Webber",47,"Richmond","Iceberg Nesting Folding Chair  19w x 6d x 43h","Furniture"
"CA-2015-127327","Standard Class","PW-19030","FUR-CH-10004218","Pauline Webber",47,"Richmond","Global Fabric Managers Chair  Dark Gray","Furniture"
"CA-2017-117114","Standard Class","CY-12745","TEC-PH-10004042","Craig Yedwab",36,"Oakland","ClearOne Communications CHAT 70 OC Speaker Phone","Technology"
"CA-2017-117114","Standard Class","CY-12745","OFF-EN-10001137","Craig Yedwab",36,"Oakland","#10 Gummed Flap White Envelopes  100/Box","Office Supplies"
"CA-2015-137302","Standard Class","BW-11110","FUR-CH-10002017","Bart Watters",50,"Milwaukee","SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair","Furniture"
"CA-2015-137302","Standard Class","BW-11110","OFF-AR-10000588","Bart Watters",50,"Milwaukee","Newell 345","Office Supplies"
"CA-2015-137302","Standard Class","BW-11110","TEC-PH-10003174","Bart Watters",50,"Milwaukee","RCA ViSYS 25825 Wireless digital phone","Technology"
"CA-2015-137302","Standard Class","BW-11110","OFF-BI-10001524","Bart Watters",50,"Milwaukee","GBC Premium Transparent Covers with Diagonal Lined Pattern","Office Supplies"
"CA-2016-112382","Standard Class","MB-18085","TEC-PH-10001552","Mick Brown",54,"Vineland","I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Technology"
"CA-2015-128958","Standard Class","CR-12820","OFF-AR-10004757","Cyra Reiten",38,"New York City","Crayola Colored Pencils","Office Supplies"
"CA-2015-106257","Second Class","EB-14110","FUR-TA-10002530","Eugene Barchas",44,"Philadelphia","Iceberg OfficeWorks 42 Round Tables","Furniture"
"CA-2015-106257","Second Class","EB-14110","TEC-PH-10001494","Eugene Barchas",44,"Philadelphia","Polycom CX600 IP Phone VoIP phone","Technology"
"CA-2015-149083","Standard Class","SH-19975","FUR-CH-10004289","Sally Hughsby",60,"San Francisco","Global Super Steno Chair","Furniture"
"CA-2015-149083","Standard Class","SH-19975","OFF-LA-10002945","Sally Hughsby",60,"San Francisco","Permanent Self-Adhesive File Folder Labels for Typewriters  1 1/8 x 3 1/2  White","Office Supplies"
"CA-2015-149083","Standard Class","SH-19975","TEC-AC-10002567","Sally Hughsby",60,"San Francisco","Logitech G602 Wireless Gaming Mouse","Technology"
"US-2014-137869","Standard Class","CV-12295","OFF-EN-10001509","Christina VanderZanden",58,"Fresno","Poly String Tie Envelopes","Office Supplies"
"US-2014-137869","Standard Class","CV-12295","FUR-TA-10003954","Christina VanderZanden",58,"Fresno","Hon 94000 Series Round Tables","Furniture"
"CA-2016-116603","Standard Class","AT-10735","OFF-AP-10002892","Annie Thurman",30,"Seattle","Belkin F5C206VTEL 6 Outlet Surge","Office Supplies"
"CA-2014-158470","Second Class","AG-10390","OFF-BI-10003638","Allen Goldenen",47,"Cincinnati","GBC Durable Plastic Covers","Office Supplies"
"CA-2014-158470","Second Class","AG-10390","OFF-PA-10001569","Allen Goldenen",47,"Cincinnati","Xerox 232","Office Supplies"
"US-2017-123834","Standard Class","GM-14500","FUR-TA-10001676","Gene McClure",41,"Providence","Hon 61000 Series Interactive Training Tables","Furniture"
"CA-2015-125976","Standard Class","JK-15205","OFF-PA-10001125","Jamie Kunitz",48,"San Francisco","Xerox 1988","Office Supplies"
"CA-2015-125976","Standard Class","JK-15205","TEC-PH-10002496","Jamie Kunitz",48,"San Francisco","Cisco SPA301","Technology"
"CA-2016-128706","Standard Class","DW-13540","FUR-FU-10004053","Don Weiss",60,"Seattle","DAX Two-Tone Silver Metal Document Frame","Furniture"
"CA-2016-104311","Standard Class","AS-10090","OFF-ST-10000321","Adam Shillingsburg",46,"Charlottesville","Akro Stacking Bins","Office Supplies"
"CA-2016-104311","Standard Class","AS-10090","OFF-ST-10002957","Adam Shillingsburg",46,"Charlottesville","Sterilite Show Offs Storage Containers","Office Supplies"
"CA-2016-104311","Standard Class","AS-10090","OFF-LA-10000973","Adam Shillingsburg",46,"Charlottesville","Avery 502","Office Supplies"
"CA-2014-169649","Standard Class","TS-21205","OFF-PA-10000143","Thomas Seio",21,"Hackensack","Astroparche Fine Business Paper","Office Supplies"
"CA-2014-169649","Standard Class","TS-21205","OFF-AP-10003287","Thomas Seio",21,"Hackensack","Tripp Lite TLP810NET Broadband Surge for Modem/Fax","Office Supplies"
"CA-2015-144890","Standard Class","SM-20320","OFF-PA-10001526","Sean Miller",62,"Monroe","Xerox 1949","Office Supplies"
"CA-2017-135587","Standard Class","BH-11710","OFF-AP-10004540","Brosina Hoffman",20,"Los Angeles","Eureka The Boss Lite 10-Amp Upright Vacuum  Blue","Office Supplies"
"CA-2017-135587","Standard Class","BH-11710","TEC-AC-10001266","Brosina Hoffman",20,"Los Angeles","Memorex Micro Travel Drive 8 GB","Technology"
"CA-2014-103429","First Class","LW-16825","OFF-BI-10004233","Laurel Workman",64,"Deltona","GBC Pre-Punched Binding Paper  Plastic  White  8-1/2 x 11","Office Supplies"
"CA-2014-103429","First Class","LW-16825","TEC-PH-10003505","Laurel Workman",64,"Deltona","Geemarc AmpliPOWER60","Technology"
"CA-2014-103429","First Class","LW-16825","OFF-AP-10001005","Laurel Workman",64,"Deltona","Honeywell Quietcare HEPA Air Cleaner","Office Supplies"
"CA-2014-103429","First Class","LW-16825","OFF-PA-10001712","Laurel Workman",64,"Deltona","Xerox 1948","Office Supplies"
"CA-2017-152261","Standard Class","JA-15970","OFF-BI-10002353","Joseph Airdo",56,"Phoenix","GBC VeloBind Cover Sets","Office Supplies"
"CA-2015-142993","Standard Class","KA-16525","TEC-AC-10003038","Kelly Andreada",59,"Ontario","Kingston Digital DataTraveler 16GB USB 2.0","Technology"
"CA-2015-142993","Standard Class","KA-16525","OFF-ST-10000934","Kelly Andreada",59,"Ontario","Contico 72H Heavy-Duty Storage System","Office Supplies"
"CA-2015-143364","Second Class","TG-21310","OFF-ST-10002743","Toby Gnade",68,"Los Angeles","SAFCO Boltless Steel Shelving","Office Supplies"
"CA-2015-143364","Second Class","TG-21310","OFF-PA-10001846","Toby Gnade",68,"Los Angeles","Xerox 1899","Office Supplies"
"CA-2015-143364","Second Class","TG-21310","FUR-CH-10004287","Toby Gnade",68,"Los Angeles","SAFCO Arco Folding Chair","Furniture"
"CA-2015-143364","Second Class","TG-21310","FUR-BO-10001608","Toby Gnade",68,"Los Angeles","Hon Metal Bookcases  Black","Furniture"
"CA-2014-100972","Second Class","DB-13360","OFF-PA-10000357","Dennis Bolton",41,"New York City","White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","Office Supplies"
"CA-2016-136994","Standard Class","LS-17245","OFF-PA-10000575","Lynn Smith",59,"Gladstone","Wirebound Message Books  Four 2 3/4 x 5 White Forms per Page","Office Supplies"
"US-2017-166233","Standard Class","MO-17950","TEC-AC-10002167","Michael Oakman",35,"Dallas","Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive","Technology"
"CA-2017-122112","Standard Class","CA-11965","OFF-EN-10004459","Carol Adams",19,"Hoover","Security-Tint Envelopes","Office Supplies"
"CA-2016-101672","Standard Class","DB-12910","OFF-LA-10002271","Daniel Byrd",38,"Tampa","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set","Office Supplies"
"CA-2016-101672","Standard Class","DB-12910","FUR-CH-10004063","Daniel Byrd",38,"Tampa","Global Deluxe High-Back Managers Chair","Furniture"
"CA-2016-101672","Standard Class","DB-12910","OFF-PA-10004610","Daniel Byrd",38,"Tampa","Xerox 1900","Office Supplies"
"CA-2016-101672","Standard Class","DB-12910","OFF-PA-10001878","Daniel Byrd",38,"Tampa","Xerox 1891","Office Supplies"
"CA-2017-168403","Standard Class","DK-12835","OFF-PA-10002036","Damala Kotsonis",57,"Salinas","Xerox 1930","Office Supplies"
"CA-2017-168403","Standard Class","DK-12835","OFF-AP-10003278","Damala Kotsonis",57,"Salinas","Belkin 7-Outlet SurgeMaster Home Series","Office Supplies"
"CA-2015-148705","Standard Class","EB-14170","OFF-LA-10001641","Evan Bailliet",64,"Wilmington","Avery 518","Office Supplies"
